2022	03	12	00	00	17	35.6358	-97.1841	2467	2.81	Mw	0	0	NEI	20220312000017
2022	03	12	00	00	30	35.6355	-97.184	2379	2.60	Mw	0	0	NEI	20220312000030
2022	03	12	00	02	24	35.6372	-97.1819	2252	2.83	Mw	0	0	NEI	20220312000224
2022	03	12	00	02	41	35.6375	-97.1821	2277	2.93	Mw	0	0	NEI	20220312000241
2022	03	12	00	03	22	35.6365	-97.1831	2322	2.88	Mw	0	0	NEI	20220312000322
2022	03	12	00	03	36	35.6355	-97.1843	2318	2.82	Mw	0	0	NEI	20220312000336
2022	03	12	00	05	06	35.6343	-97.1858	2373	2.93	Mw	0	0	NEI	20220312000506
2022	03	12	00	06	14	35.6366	-97.1824	2319	2.83	Mw	0	0	NEI	20220312000614
2022	03	12	00	06	29	35.6349	-97.1854	2324	2.75	Mw	0	0	NEI	20220312000629
2022	03	12	00	06	47	35.6384	-97.1805	2324	2.61	Mw	0	0	NEI	20220312000647
2022	03	12	00	07	15	35.6363	-97.1831	2259	2.90	Mw	0	0	NEI	20220312000715
2022	03	12	00	07	36	35.6367	-97.1824	2372	2.78	Mw	0	0	NEI	20220312000736
2022	03	12	00	09	02	35.6363	-97.1838	2339	2.80	Mw	0	0	NEI	20220312000902
2022	03	12	00	09	03	35.6385	-97.1798	2382	2.82	Mw	0	0	NEI	20220312000903
2022	03	12	00	09	21	35.6369	-97.1824	2275	2.71	Mw	0	0	NEI	20220312000921
2022	03	12	00	10	05	35.6363	-97.1829	2395	2.97	Mw	0	0	NEI	20220312001005
2022	03	12	00	10	48	35.6381	-97.182	2244	2.74	Mw	0	0	NEI	20220312001048
2022	03	12	00	13	26	35.6349	-97.1853	2251	2.74	Mw	0	0	NEI	20220312001326
2022	03	12	00	13	32	35.6359	-97.1838	2219	2.88	Mw	0	0	NEI	20220312001332
2022	03	12	00	15	04	35.6357	-97.1847	2320	2.77	Mw	0	0	NEI	20220312001504
2022	03	12	00	15	06	35.6355	-97.1848	2465	2.68	Mw	0	0	NEI	20220312001506
2022	03	12	00	16	00	35.6341	-97.1861	2371	2.83	Mw	0	0	NEI	20220312001600
2022	03	12	00	16	11	35.6356	-97.1842	2201	2.64	Mw	0	0	NEI	20220312001611
2022	03	12	00	16	16	35.6364	-97.1832	2205	2.75	Mw	0	0	NEI	20220312001616
2022	03	12	00	17	20	35.6365	-97.1828	2340	2.67	Mw	0	0	NEI	20220312001720
2022	03	12	00	17	40	35.6368	-97.1825	2441	2.75	Mw	0	0	NEI	20220312001740
2022	03	12	00	17	43	35.6362	-97.183	2263	2.85	Mw	0	0	NEI	20220312001743
2022	03	12	00	18	14	35.6372	-97.1816	2277	2.72	Mw	0	0	NEI	20220312001814
2022	03	12	00	18	34	35.6368	-97.1821	2258	2.79	Mw	0	0	NEI	20220312001834
2022	03	12	00	19	16	35.6355	-97.1846	2318	2.59	Mw	0	0	NEI	20220312001916
2022	03	12	00	21	04	35.6373	-97.1822	2355	2.81	Mw	0	0	NEI	20220312002104
2022	03	12	00	21	16	35.6345	-97.1854	2324	2.59	Mw	0	0	NEI	20220312002116
2022	03	12	00	21	31	35.6365	-97.1829	2443	2.59	Mw	0	0	NEI	20220312002131
2022	03	12	00	22	18	35.6376	-97.1815	2383	2.69	Mw	0	0	NEI	20220312002218
2022	03	12	00	23	44	35.6373	-97.1819	2274	2.74	Mw	0	0	NEI	20220312002344
2022	03	12	00	24	14	35.6365	-97.1837	2392	2.73	Mw	0	0	NEI	20220312002414
2022	03	12	00	24	28	35.6383	-97.1808	2243	2.74	Mw	0	0	NEI	20220312002428
2022	03	12	00	24	44	35.6365	-97.183	2325	2.82	Mw	0	0	NEI	20220312002444
2022	03	12	00	24	48	35.6368	-97.1824	2388	2.64	Mw	0	0	NEI	20220312002448
2022	03	12	00	24	56	35.637	-97.1821	2304	2.60	Mw	0	0	NEI	20220312002456
2022	03	12	00	25	01	35.6345	-97.1853	2214	2.67	Mw	0	0	NEI	20220312002501
2022	03	12	00	25	02	35.637	-97.1819	2405	2.77	Mw	0	0	NEI	20220312002502
2022	03	12	00	25	20	35.6363	-97.1829	2410	2.71	Mw	0	0	NEI	20220312002520
2022	03	12	00	25	26	35.6367	-97.1829	2340	2.79	Mw	0	0	NEI	20220312002526
2022	03	12	00	25	40	35.6379	-97.1812	2296	2.61	Mw	0	0	NEI	20220312002540
2022	03	12	00	26	02	35.6364	-97.1837	2202	2.86	Mw	0	0	NEI	20220312002602
2022	03	12	00	26	14	35.6367	-97.1824	2278	2.72	Mw	0	0	NEI	20220312002614
2022	03	12	00	29	25	35.636	-97.1833	2280	2.71	Mw	0	0	NEI	20220312002925
2022	03	12	00	29	30	35.6359	-97.1834	2335	2.72	Mw	0	0	NEI	20220312002930
2022	03	12	00	29	40	35.6351	-97.1847	2290	2.61	Mw	0	0	NEI	20220312002940
2022	03	12	00	30	40	35.638	-97.1811	2307	2.76	Mw	0	0	NEI	20220312003040
2022	03	12	00	32	19	35.6369	-97.1828	2367	2.75	Mw	0	0	NEI	20220312003219
2022	03	12	00	32	35	35.637	-97.1823	2336	2.66	Mw	0	0	NEI	20220312003235
2022	03	12	00	33	07	35.6358	-97.1836	2225	2.71	Mw	0	0	NEI	20220312003307
2022	03	12	00	33	26	35.6359	-97.1837	2432	2.77	Mw	0	0	NEI	20220312003326
2022	03	12	00	33	30	35.637	-97.1824	2260	2.59	Mw	0	0	NEI	20220312003330
2022	03	12	00	34	25	35.6363	-97.1836	2448	2.66	Mw	0	0	NEI	20220312003425
2022	03	12	00	34	29	35.6362	-97.1835	2420	2.65	Mw	0	0	NEI	20220312003429
2022	03	12	00	35	50	35.6372	-97.1823	2229	2.58	Mw	0	0	NEI	20220312003550
2022	03	12	00	36	24	35.6363	-97.1829	2419	2.69	Mw	0	0	NEI	20220312003624
2022	03	12	00	37	11	35.6365	-97.1824	2230	2.70	Mw	0	0	NEI	20220312003711
2022	03	12	00	37	15	35.6358	-97.1837	2427	2.58	Mw	0	0	NEI	20220312003715
2022	03	12	00	37	40	35.6359	-97.1839	2221	2.62	Mw	0	0	NEI	20220312003740
2022	03	12	00	38	49	35.6359	-97.1832	2435	2.70	Mw	0	0	NEI	20220312003849
2022	03	12	00	41	25	35.637	-97.182	2199	2.56	Mw	0	0	NEI	20220312004125
2022	03	12	00	41	56	35.6351	-97.1844	2387	2.75	Mw	0	0	NEI	20220312004156
2022	03	12	00	42	02	35.6364	-97.1832	2295	2.69	Mw	0	0	NEI	20220312004202
2022	03	12	00	42	27	35.6366	-97.1828	2445	2.69	Mw	0	0	NEI	20220312004227
2022	03	12	00	42	39	35.6356	-97.1842	2375	2.65	Mw	0	0	NEI	20220312004239
2022	03	12	00	42	41	35.6368	-97.1827	2369	2.65	Mw	0	0	NEI	20220312004241
2022	03	12	00	42	59	35.6357	-97.184	2228	2.59	Mw	0	0	NEI	20220312004259
2022	03	12	00	44	10	35.6356	-97.1842	2392	2.70	Mw	0	0	NEI	20220312004410
2022	03	12	00	45	22	35.6375	-97.1825	2342	2.65	Mw	0	0	NEI	20220312004522
2022	03	12	00	46	49	35.6364	-97.1834	2209	2.59	Mw	0	0	NEI	20220312004649
2022	03	12	00	46	52	35.6367	-97.1828	2199	2.81	Mw	0	0	NEI	20220312004652
2022	03	12	00	47	52	35.6364	-97.1831	2434	2.43	Mw	0	0	NEI	20220312004752
2022	03	12	00	51	11	35.6382	-97.1812	2390	2.50	Mw	0	0	NEI	20220312005111
2022	03	12	00	51	28	35.6359	-97.1842	2465	2.50	Mw	0	0	NEI	20220312005128
2022	03	12	00	52	28	35.6367	-97.1828	2329	2.59	Mw	0	0	NEI	20220312005228
2022	03	12	00	52	54	35.6371	-97.1825	2227	2.60	Mw	0	0	NEI	20220312005254
2022	03	12	00	53	32	35.6379	-97.1811	2231	2.46	Mw	0	0	NEI	20220312005332
2022	03	12	00	53	51	35.6367	-97.183	2364	2.65	Mw	0	0	NEI	20220312005351
2022	03	12	00	54	23	35.6376	-97.182	2389	2.59	Mw	0	0	NEI	20220312005423
2022	03	12	00	54	38	35.636	-97.1835	2465	2.65	Mw	0	0	NEI	20220312005438
2022	03	12	00	55	24	35.635	-97.1846	2399	2.51	Mw	0	0	NEI	20220312005524
2022	03	12	00	56	39	35.6375	-97.1822	2282	2.63	Mw	0	0	NEI	20220312005639
2022	03	12	00	56	48	35.6366	-97.1829	2280	2.60	Mw	0	0	NEI	20220312005648
2022	03	12	00	56	52	35.6354	-97.1844	2242	2.59	Mw	0	0	NEI	20220312005652
2022	03	12	00	57	08	35.6355	-97.1843	2346	2.54	Mw	0	0	NEI	20220312005708
2022	03	12	00	57	46	35.6349	-97.1849	2464	2.77	Mw	0	0	NEI	20220312005746
2022	03	12	00	58	27	35.6366	-97.1821	2465	2.73	Mw	0	0	NEI	20220312005827
2022	03	12	00	58	36	35.636	-97.183	2357	2.63	Mw	0	0	NEI	20220312005836
2022	03	12	00	59	38	35.6353	-97.1847	2283	2.55	Mw	0	0	NEI	20220312005938
2022	03	12	01	00	29	35.6356	-97.1843	2331	2.66	Mw	0	0	NEI	20220312010029
2022	03	12	01	01	13	35.6352	-97.1838	2320	2.56	Mw	0	0	NEI	20220312010113
2022	03	12	01	01	15	35.6375	-97.1821	2353	2.55	Mw	0	0	NEI	20220312010115
2022	03	12	01	01	28	35.6374	-97.1817	2218	2.56	Mw	0	0	NEI	20220312010128
2022	03	12	01	02	39	35.6375	-97.1816	2467	2.58	Mw	0	0	NEI	20220312010239
2022	03	12	01	02	52	35.6373	-97.1824	2346	2.63	Mw	0	0	NEI	20220312010252
2022	03	12	01	05	27	35.6356	-97.184	2425	2.45	Mw	0	0	NEI	20220312010527
2022	03	12	01	06	26	35.6354	-97.1843	2351	2.62	Mw	0	0	NEI	20220312010626
2022	03	12	01	06	30	35.6354	-97.1846	2466	2.53	Mw	0	0	NEI	20220312010630
2022	03	12	01	11	27	35.636	-97.1845	2334	2.58	Mw	0	0	NEI	20220312011127
2022	03	12	01	12	00	35.6366	-97.1833	2398	2.55	Mw	0	0	NEI	20220312011200
2022	03	12	01	12	06	35.6363	-97.1829	2241	2.48	Mw	0	0	NEI	20220312011206
2022	03	12	01	13	32	35.6378	-97.181	2224	2.56	Mw	0	0	NEI	20220312011332
2022	03	12	01	13	57	35.6352	-97.1846	2456	2.63	Mw	0	0	NEI	20220312011357
2022	03	12	01	16	07	35.6383	-97.1811	2369	2.71	Mw	0	0	NEI	20220312011607
2022	03	12	01	16	23	35.6364	-97.1833	2287	2.57	Mw	0	0	NEI	20220312011623
2022	03	12	01	17	08	35.6379	-97.1813	2350	2.52	Mw	0	0	NEI	20220312011708
2022	03	12	01	19	48	35.6367	-97.1827	2205	2.55	Mw	0	0	NEI	20220312011948
2022	03	12	01	21	31	35.6378	-97.181	2394	2.41	Mw	0	0	NEI	20220312012131
2022	03	12	01	21	57	35.6365	-97.1826	2437	2.44	Mw	0	0	NEI	20220312012157
2022	03	12	01	22	12	35.6346	-97.1852	2468	2.66	Mw	0	0	NEI	20220312012212
2022	03	12	01	22	29	35.6373	-97.1821	2279	2.56	Mw	0	0	NEI	20220312012229
2022	03	12	01	22	30	35.6356	-97.1839	2399	2.36	Mw	0	0	NEI	20220312012230
2022	03	12	01	24	49	35.6364	-97.1831	2276	2.55	Mw	0	0	NEI	20220312012449
2022	03	12	01	25	48	35.6377	-97.1817	2314	2.50	Mw	0	0	NEI	20220312012548
